customer_id,cluster,segment_name,recency_days,frequency,monetary_total,tenure_days,distinct_products,spend_ratio_90d,clv,is_churned,churn_probability
17163,0,Declining / Moderate value,262,2,406.68,492,24,0.0,127.77,False,0.6616988778114319
17031,0,Declining / Moderate value,195,4,2393.5,398,22,0.0,219.87,False,0.383523815870285
13371,0,Declining / Moderate value,322,2,2297.66,449,75,0.0,495.46,True,0.5609864950180053
13140,0,Declining / Moderate value,183,3,951.47,308,68,0.0,375.36,False,0.4331237733364105
17203,0,Declining / Moderate value,205,4,2012.03,205,84,0.0,902.85,False,0.4168778657913208
17201,0,Declining / Moderate value,340,3,888.91,484,118,0.0,124.65,False,0.5609864950180053
16888,0,Declining / Moderate value,217,3,437.15,518,44,0.0,91.85,True,0.5914102673530579
17223,0,Declining / Moderate value,127,3,803.53,192,61,0.0,501.11,True,0.4302558600902557
16875,0,Declining / Moderate value,113,9,2944.09,520,115,0.0,751.88,False,0.1720462992787361
17194,0,Declining / Moderate value,177,2,776.66,347,56,0.0,150.75,True,0.5708974480628968
17167,0,Declining / Moderate value,196,3,867.11,262,64,0.0,320.7,True,0.4771506547927856
13361,0,Declining / Moderate value,289,2,1450.5,434,29,0.0,307.98,True,0.6260984539985657
17213,0,Declining / Moderate value,133,9,3338.02,541,91,0.0,905.54,False,0.193242534995079
17222,0,Declining / Moderate value,294,5,1234.96,515,70,0.0,250.29,False,0.5219449400901794
17171,0,Declining / Moderate value,106,2,384.59,478,25,0.0,121.77,True,0.6547488331794739
16894,0,Declining / Moderate value,319,3,1324.06,352,186,0.0,12.03,True,0.5393625378608704
13104,0,Declining / Moderate value,84,5,824.34,470,5,0.1358,279.61,False,0.3903233408927917
17172,0,Declining / Moderate value,247,2,638.81,543,24,0.0,136.49,False,0.6079378128051758
17200,0,Declining / Moderate value,204,4,356.71,469,25,0.0,101.47,True,0.6113759517669678
13377,0,Declining / Moderate value,213,2,1452.88,462,70,0.0,350.55,True,0.5635876297950745
16887,0,Declining / Moderate value,217,2,465.84,555,65,0.0,112.17,False,0.6260984539985657
16891,0,Declining / Moderate value,188,7,1479.38,552,245,0.0,332.34,False,0.391142863035202
13360,0,Declining / Moderate value,248,4,1503.65,517,57,0.0,258.84,True,0.5355163812637329
17198,0,Declining / Moderate value,182,2,1043.32,188,73,0.0,392.3,False,0.5245869994163513
17193,0,Declining / Moderate value,203,2,610.74,554,12,0.0,253.35,False,0.6079378128051758
16903,0,Declining / Moderate value,197,2,689.04,232,107,0.0,187.09,False,0.5355163812637329
13108,0,Declining / Moderate value,189,2,1098.52,252,27,0.0,522.49,True,0.4933562397956848
16898,0,Declining / Moderate value,185,3,623.64,393,110,0.0,203.85,False,0.4871299505233765
16895,0,Declining / Moderate value,255,4,902.28,482,82,0.0,246.21,False,0.5355163812637329
13107,0,Declining / Moderate value,150,6,4288.29,490,113,0.0,1246.05,False,0.2321733444929123
17165,0,Declining / Moderate value,101,6,1794.32,545,77,0.0,460.81,True,0.3538887739181519
17188,0,Declining / Moderate value,132,9,3543.14,548,106,0.0,952.17,False,0.1849092006683349
16868,0,Declining / Moderate value,211,3,393.39,410,47,0.0,95.75,True,0.5695945501327515
17235,0,Declining / Moderate value,189,7,1696.72,370,41,0.0,459.15,False,0.3809206426143646
17189,0,Declining / Moderate value,176,4,800.45,554,87,0.0,191.85,False,0.4531506597995758
17233,0,Declining / Moderate value,265,2,369.98,541,32,0.0,87.2,False,0.6547488331794739
17226,0,Declining / Moderate value,125,3,900.12,482,51,0.0,200.82,True,0.4771506547927856
13101,0,Declining / Moderate value,51,4,695.4,498,48,0.1455,204.69,True,0.4294610917568207
17873,1,"Champions (loyal, high value)",1,17,6114.46,540,63,0.1238,1724.66,False,0.0107932895421981
15367,1,"Champions (loyal, high value)",62,9,4619.92,546,191,0.141,1214.97,False,0.057122116535902
17869,1,"Champions (loyal, high value)",32,5,918.94,364,65,0.1052,369.87,False,0.2328669041395187
16700,1,"Champions (loyal, high value)",18,19,7039.39,554,229,0.2372,2002.9,False,0.007019704580307
16701,1,"Champions (loyal, high value)",6,19,6716.72,555,113,0.1453,1906.6,False,0.007019704580307
17867,1,"Champions (loyal, high value)",20,10,1006.9,554,61,0.5746,291.2,False,0.1661576837301254
18239,1,"Champions (loyal, high value)",35,6,2150.36,239,85,0.2991,1300.12,True,0.0895712472498417
17871,1,"Champions (loyal, high value)",21,5,1118.99,510,64,0.1393,321.52,True,0.3382697284221649
18179,1,"Champions (loyal, high value)",69,6,1857.54,480,70,0.2585,568.9,False,0.1352236025035381
18241,1,"Champions (loyal, high value)",34,5,1279.73,434,66,0.2859,442.35,False,0.2535876214504242
15358,1,"Champions (loyal, high value)",24,31,13066.28,549,307,0.0694,3794.32,False,0.007019704580307
17865,1,"Champions (loyal, high value)",21,33,20009.73,555,326,0.0915,5759.21,False,0.0107932895421981
15373,1,"Champions (loyal, high value)",27,11,2197.23,403,91,0.1328,844.29,False,0.0980560950934887
16686,1,"Champions (loyal, high value)",11,13,3237.66,550,355,0.1618,956.38,False,0.0218345195055007
17863,1,"Champions (loyal, high value)",71,9,3957.1,469,100,0.1216,1285.2,False,0.0520227447152137
15379,1,"Champions (loyal, high value)",3,7,4747.04,217,175,0.1092,2484.27,False,0.0334420386701822
16684,1,"Champions (loyal, high value)",22,40,105565.15,549,149,0.1446,31203.4,False,0.0107932895421981
15381,1,"Champions (loyal, high value)",30,5,1890.57,400,20,0.3157,685.12,True,0.1799092009663581
15382,1,"Champions (loyal, high value)",1,10,9904.96,552,243,0.1118,2663.65,False,0.0456254377961158
14913,1,"Champions (loyal, high value)",0,7,3762.85,302,161,0.0801,1674.54,False,0.0716002315282821
17861,1,"Champions (loyal, high value)",70,12,3484.87,546,224,0.062,963.56,False,0.0716002315282821
17858,1,"Champions (loyal, high value)",78,24,10261.79,550,106,0.0499,2745.24,False,0.0716002315282821
17857,1,"Champions (loyal, high value)",23,10,10587.04,458,12,0.6287,3699.97,False,0.0750931322574615
15370,1,"Champions (loyal, high value)",20,4,2480.9,227,77,0.1506,827.39,False,0.1194197319447994
15356,1,"Champions (loyal, high value)",35,8,1900.26,239,232,0.3063,1069.43,False,0.0523850634694099
16710,1,"Champions (loyal, high value)",24,18,5503.69,552,496,0.1799,1546.39,False,0.007019704580307
16883,1,"Champions (loyal, high value)",4,19,2396.59,552,159,0.062,695.23,True,0.1209090948104858
17920,1,"Champions (loyal, high value)",17,42,21862.15,550,477,0.031,6222.4,False,0.0456254377961158
15311,1,"Champions (loyal, high value)",2,161,89434.37,555,698,0.1878,25857.79,False,0.0107932895421981
17921,1,"Champions (loyal, high value)",83,7,1877.55,329,172,0.1494,820.63,False,0.2108182966709137
16889,1,"Champions (loyal, high value)",11,6,2530.9,382,163,0.4171,980.88,True,0.0716002315282821
18229,1,"Champions (loyal, high value)",1,17,6736.71,553,54,0.2727,1931.83,False,0.0155551943928003
17930,1,"Champions (loyal, high value)",56,9,2925.34,462,25,0.1335,972.88,False,0.057122116535902
15312,1,"Champions (loyal, high value)",32,10,2613.24,540,111,0.1217,727.72,False,0.0716002315282821
17931,1,"Champions (loyal, high value)",72,13,3326.13,478,265,0.0894,1027.02,False,0.09269325658679
16719,1,"Champions (loyal, high value)",52,11,3156.11,543,179,0.0715,876.2,False,0.0716002315282821
17940,1,"Champions (loyal, high value)",35,9,27831.48,553,9,0.0132,7387.79,False,0.0930560953915119
15299,1,"Champions (loyal, high value)",80,7,5919.54,513,6,0.1014,1829.36,False,0.193242534995079
17949,1,"Champions (loyal, high value)",6,87,61749.0,554,37,0.1047,17623.69,False,0.0271069191396236
15298,1,"Champions (loyal, high value)",4,16,6436.67,548,166,0.1405,1878.51,False,0.007019704580307
15296,1,"Champions (loyal, high value)",0,9,8747.56,504,325,0.1004,2629.61,False,0.0503624908626079
15301,1,"Champions (loyal, high value)",4,11,5309.0,267,181,0.396,2770.12,False,0.007019704580307
15353,1,"Champions (loyal, high value)",71,7,3175.95,554,274,0.1465,915.21,True,0.176491692662239
14936,1,"Champions (loyal, high value)",92,5,5850.15,400,186,0.0,2098.37,False,0.2036129057407379
16833,1,"Champions (loyal, high value)",76,5,1973.8,440,74,0.1833,700.58,False,0.2211886674165725
17884,1,"Champions (loyal, high value)",128,19,2953.28,552,286,0.0,733.58,False,0.193242534995079
18236,1,"Champions (loyal, high value)",3,8,1217.61,420,59,0.2501,411.9,False,0.1952795714139938
17886,1,"Champions (loyal, high value)",27,5,1105.03,406,91,0.3586,424.12,False,0.2535876214504242
17888,1,"Champions (loyal, high value)",29,20,1273.17,535,107,0.0445,375.69,False,0.2036129057407379
16705,1,"Champions (loyal, high value)",24,30,36088.55,547,349,0.0828,9969.32,False,0.0107932895421981
17889,1,"Champions (loyal, high value)",29,7,774.87,435,97,0.1317,316.65,True,0.3091788232326508
18230,1,"Champions (loyal, high value)",24,5,2735.16,342,42,0.2886,1237.53,False,0.0732668980956077
14920,1,"Champions (loyal, high value)",29,3,1607.17,382,90,0.6084,628.69,True,0.2826785266399383
17854,1,"Champions (loyal, high value)",2,6,1071.45,548,113,0.2905,320.47,True,0.2965662062168121
14930,1,"Champions (loyal, high value)",91,4,3977.9,423,166,0.0,1316.71,False,0.3256571114063263
16712,1,"Champions (loyal, high value)",29,6,1825.93,218,171,0.4565,906.01,False,0.0912379138171672
16713,1,"Champions (loyal, high value)",52,25,10249.19,541,410,0.0971,2883.39,False,0.0340737130492925
15321,1,"Champions (loyal, high value)",108,10,5120.89,491,206,0.0,1651.15,False,0.193242534995079
18231,1,"Champions (loyal, high value)",9,28,6875.07,515,217,0.2607,2103.54,True,0.0107932895421981
16709,1,"Champions (loyal, high value)",16,13,8042.18,547,199,0.1074,2112.1,False,0.0107932895421981
16983,1,"Champions (loyal, high value)",88,7,2401.31,263,92,0.1098,1229.62,False,0.1837476164102554
14911,1,"Champions (loyal, high value)",0,239,178794.23,555,2014,0.1317,51954.15,False,0.0107932895421981
16985,1,"Champions (loyal, high value)",28,19,8374.4,546,116,0.196,2396.26,False,0.0155551943928003
14896,1,"Champions (loyal, high value)",21,8,2092.42,550,150,0.1011,571.69,True,0.1636287912726402
15489,1,"Champions (loyal, high value)",28,6,1633.59,510,66,0.2132,499.91,False,0.2328669041395187
18272,1,"Champions (loyal, high value)",42,5,2287.94,462,94,0.4286,648.0,False,0.1512425333261489
18260,1,"Champions (loyal, high value)",22,22,9534.98,541,205,0.1498,2817.0,False,0.0107932895421981
14898,1,"Champions (loyal, high value)",57,12,2815.22,553,135,0.0664,761.46,False,0.0716002315282821
16611,1,"Champions (loyal, high value)",3,6,1785.13,456,86,0.0725,583.84,True,0.2211886674165725
17774,1,"Champions (loyal, high value)",66,7,2696.63,486,240,0.1391,764.32,False,0.112753065675497
17769,1,"Champions (loyal, high value)",95,9,3989.86,506,242,0.0,1218.72,False,0.1569621250033378
16612,1,"Champions (loyal, high value)",3,7,2766.67,553,96,0.155,727.74,False,0.1361583590507507
15482,1,"Champions (loyal, high value)",67,10,4975.04,554,43,0.1435,1480.17,False,0.1109348841011524
16619,1,"Champions (loyal, high value)",80,4,1938.33,472,103,0.1167,376.56,True,0.3435960412025451
17790,1,"Champions (loyal, high value)",15,15,1715.07,361,120,0.222,668.46,False,0.0750931322574615
17019,1,"Champions (loyal, high value)",78,10,3720.22,554,307,0.0984,1077.21,False,0.0734184131026268
17799,1,"Champions (loyal, high value)",59,16,4674.29,543,398,0.0808,1326.79,False,0.0340737130492925
18257,1,"Champions (loyal, high value)",23,7,2968.72,476,161,0.1204,955.03,False,0.0750850796699524
17017,1,"Champions (loyal, high value)",21,20,9910.17,553,104,0.1622,2923.34,False,0.0456254377961158
15483,1,"Champions (loyal, high value)",83,7,736.1,501,190,0.156,205.3,False,0.2965662062168121
18251,1,"Champions (loyal, high value)",262,8,21964.14,534,77,0.0,3879.02,False,0.4115120112895966
15493,1,"Champions (loyal, high value)",66,6,3255.94,471,233,0.2922,1047.04,False,0.1209090948104858
15497,1,"Champions (loyal, high value)",136,8,8365.79,538,65,0.0,2461.03,False,0.1849092006683349
17754,1,"Champions (loyal, high value)",77,9,3069.51,545,137,0.0861,879.27,False,0.0930560953915119
18283,1,"Champions (loyal, high value)",17,11,1174.87,475,239,0.1832,384.68,False,0.1770462989807129
15523,1,"Champions (loyal, high value)",205,15,16947.98,554,63,0.0,1949.59,False,0.2965662062168121
15521,1,"Champions (loyal, high value)",29,12,5763.67,520,176,0.2894,1727.14,False,0.0256081044673919
15518,1,"Champions (loyal, high value)",32,11,3264.06,536,213,0.1093,964.22,False,0.0520227447152137
15514,1,"Champions (loyal, high value)",42,13,5017.25,552,128,0.0768,1380.69,False,0.0456254377961158
17757,1,"Champions (loyal, high value)",8,41,6254.85,512,289,0.1855,1945.2,False,0.0155551943928003
16607,1,"Champions (loyal, high value)",24,18,4076.22,406,148,0.1507,1493.15,False,0.0107932895421981
15513,1,"Champions (loyal, high value)",16,28,19061.79,512,219,0.0976,5705.19,False,0.0107932895421981
16600,1,"Champions (loyal, high value)",70,9,1577.35,538,77,0.0708,403.43,False,0.2211886674165725
14895,1,"Champions (loyal, high value)",21,21,17900.61,546,341,0.0879,4935.11,False,0.0107932895421981
17764,1,"Champions (loyal, high value)",28,4,1066.79,553,76,0.2456,308.18,False,0.3706023216247558
15502,1,"Champions (loyal, high value)",92,6,6249.0,371,154,0.0,2084.19,False,0.2036129057407379
15498,1,"Champions (loyal, high value)",6,30,19866.03,540,502,0.1252,5032.91,False,0.0107932895421981
16859,1,"Champions (loyal, high value)",78,6,1444.44,462,57,0.1799,460.88,False,0.2535876214504242
16873,1,"Champions (loyal, high value)",14,9,10727.22,485,170,0.1003,3257.59,False,0.0107932895421981
17758,1,"Champions (loyal, high value)",25,7,2610.66,385,230,0.404,971.76,False,0.1109348841011524
16984,1,"Champions (loyal, high value)",221,7,6273.45,459,476,0.0,1130.6,False,0.3669159591197967
15465,1,"Champions (loyal, high value)",50,26,10464.49,546,89,0.2192,2955.71,False,0.0340737130492925
15452,1,"Champions (loyal, high value)",81,4,1507.63,328,148,0.164,340.8,False,0.2535876214504242
17838,1,"Champions (loyal, high value)",109,11,5631.3,447,111,0.0,1797.5,False,0.1720462992787361
17841,1,"Champions (loyal, high value)",0,137,42752.11,554,1788,0.1624,12355.11,False,0.0107932895421981
15421,1,"Champions (loyal, high value)",32,9,3594.34,549,170,0.1236,1067.03,False,0.0548153609037399
16838,1,"Champions (loyal, high value)",14,4,1159.61,480,53,0.1697,328.33,True,0.3966857552528381
17848,1,"Champions (loyal, high value)",66,25,3106.92,550,90,0.0562,848.11,False,0.0910202957689762
15416,1,"Champions (loyal, high value)",56,5,2862.93,493,123,0.3141,951.65,False,0.1849092006683349
17849,1,"Champions (loyal, high value)",35,8,1063.76,452,24,0.2451,335.97,True,0.2438300013542175
16656,1,"Champions (loyal, high value)",9,21,11764.85,552,21,0.1835,3438.16,False,0.0456254377961158
15410,1,"Champions (loyal, high value)",20,6,3035.77,416,71,0.5932,902.76,False,0.112753065675497
14944,1,"Champions (loyal, high value)",3,12,5616.45,477,133,0.1919,1616.92,False,0.0107932895421981
18242,1,"Champions (loyal, high value)",13,6,2066.8,514,68,0.3358,609.54,False,0.1320392280817031
15402,1,"Champions (loyal, high value)",13,5,1644.76,408,72,0.2681,467.32,False,0.1799092009663581
14912,1,"Champions (loyal, high value)",63,4,1464.52,407,36,0.3297,495.7,False,0.2535876214504242
15394,1,"Champions (loyal, high value)",21,9,4539.7,541,119,0.187,1369.56,False,0.1183212466537952
16670,1,"Champions (loyal, high value)",64,14,5882.47,546,201,0.0942,1581.69,False,0.0520227447152137
16676,1,"Champions (loyal, high value)",30,5,1868.28,235,90,0.3392,986.62,False,0.0895712472498417
17850,1,"Champions (loyal, high value)",189,155,56600.08,551,100,0.0,1025.59,True,0.2730470806360244
17002,1,"Champions (loyal, high value)",32,6,2071.34,458,48,0.232,733.95,False,0.1636287912726402
16987,1,"Champions (loyal, high value)",22,5,1101.95,554,119,0.1933,319.22,False,0.3458887755870819
15426,1,"Champions (loyal, high value)",74,6,1830.98,403,218,0.1374,618.96,False,0.2211886674165725
17809,1,"Champions (loyal, high value)",34,14,8576.18,554,32,0.092,2396.3,False,0.0456254377961158
17811,1,"Champions (loyal, high value)",4,26,5830.9,262,434,0.1937,3132.77,False,0.0107932895421981
17001,1,"Champions (loyal, high value)",24,13,4453.17,441,86,0.1563,1448.98,False,0.007019704580307
16843,1,"Champions (loyal, high value)",14,25,13216.76,546,181,0.1394,3794.35,False,0.007019704580307
16841,1,"Champions (loyal, high value)",2,9,3079.42,513,142,0.2032,937.42,False,0.0107932895421981
16634,1,"Champions (loyal, high value)",39,6,1814.61,504,72,0.0293,535.9,True,0.2535876214504242
17819,1,"Champions (loyal, high value)",11,10,5776.67,543,65,0.1788,1655.82,False,0.0155551943928003
16655,1,"Champions (loyal, high value)",2,9,3984.55,494,281,0.105,1274.77,False,0.0456254377961158
16992,1,"Champions (loyal, high value)",16,10,4533.34,483,184,0.055,1548.15,False,0.057122116535902
17827,1,"Champions (loyal, high value)",59,5,1976.4,438,191,0.1579,730.95,False,0.2036129057407379
16839,1,"Champions (loyal, high value)",2,24,12759.41,483,95,0.2935,4193.43,False,0.0107932895421981
14905,1,"Champions (loyal, high value)",50,7,1663.79,553,43,0.1855,450.63,False,0.2224965333938598
16652,1,"Champions (loyal, high value)",29,12,13831.04,449,108,0.106,4596.17,False,0.0144969932734966
15434,1,"Champions (loyal, high value)",17,7,1832.54,501,70,0.1675,544.27,False,0.193242534995079
18245,1,"Champions (loyal, high value)",28,17,5064.21,458,275,0.099,1709.63,False,0.0117816094309091
16654,1,"Champions (loyal, high value)",4,7,1647.45,429,61,0.1881,555.96,False,0.0980560950934887
16638,1,"Champions (loyal, high value)",74,11,1961.25,295,99,0.1295,910.93,False,0.1244902454316616
15291,1,"Champions (loyal, high value)",64,33,11812.85,553,102,0.0789,3131.63,False,0.0340737130492925
17965,1,"Champions (loyal, high value)",69,21,5944.69,542,476,0.0454,1663.08,False,0.0716002315282821
15288,1,"Champions (loyal, high value)",17,8,3191.76,482,113,0.4569,1035.83,False,0.0503624908626079
14988,1,"Champions (loyal, high value)",28,7,2066.6,419,171,0.1619,688.36,True,0.1268060944974422
15122,1,"Champions (loyal, high value)",21,10,3794.3,436,139,0.1406,1199.29,False,0.0456254377961158
15117,1,"Champions (loyal, high value)",32,4,1246.59,451,51,0.2506,404.45,False,0.340978592634201
18087,1,"Champions (loyal, high value)",107,16,13908.72,555,43,0.0,3869.16,False,0.1799092009663581
18092,1,"Champions (loyal, high value)",1,14,11781.22,552,33,0.1323,3287.78,False,0.030810622870922
15109,1,"Champions (loyal, high value)",62,3,983.1,552,46,0.4933,286.74,True,0.4571237683296204
16904,1,"Champions (loyal, high value)",42,11,2662.47,228,313,0.2463,1575.04,False,0.0456254377961158
16777,1,"Champions (loyal, high value)",74,4,1258.66,449,118,0.1408,437.07,False,0.403067672252655
18094,1,"Champions (loyal, high value)",35,9,5151.42,518,46,0.247,1436.22,False,0.045987756550312
16779,1,"Champions (loyal, high value)",0,42,26900.24,553,267,0.0656,7627.88,False,0.0107932895421981
15002,1,"Champions (loyal, high value)",113,8,4323.11,513,194,0.0,1176.18,False,0.1853796333074569
16782,1,"Champions (loyal, high value)",21,32,9506.81,547,565,0.0355,2791.15,False,0.0520227447152137
15095,1,"Champions (loyal, high value)",20,7,2541.54,504,89,0.3032,805.32,False,0.1282954573631286
15093,1,"Champions (loyal, high value)",23,21,13125.77,548,104,0.0605,3905.96,False,0.0456254377961158
18097,1,"Champions (loyal, high value)",22,8,3422.08,539,77,0.2336,1053.57,False,0.112753065675497
15123,1,"Champions (loyal, high value)",23,4,3526.33,450,113,0.3033,1286.01,False,0.193242534995079
16775,1,"Champions (loyal, high value)",22,9,2053.03,259,92,0.0559,1148.63,False,0.1062121242284774
15125,1,"Champions (loyal, high value)",24,13,12807.11,435,127,0.5708,3792.63,False,0.0523850634694099
18077,1,"Champions (loyal, high value)",43,11,2584.93,549,95,0.065,735.57,False,0.0913894288241863
14978,1,"Champions (loyal, high value)",52,9,2748.0,407,159,0.1437,1009.34,False,0.0930560953915119
15159,1,"Champions (loyal, high value)",1,18,9151.59,248,203,0.3254,4656.25,False,0.0107932895421981
18062,1,"Champions (loyal, high value)",37,5,1398.07,414,43,0.2261,422.25,False,0.2535876214504242
18064,1,"Champions (loyal, high value)",52,10,4089.03,493,48,0.0998,1262.66,False,0.0930560953915119
18065,1,"Champions (loyal, high value)",0,22,4865.95,547,162,0.1361,1408.73,False,0.0107932895421981
15152,1,"Champions (loyal, high value)",4,2,1274.24,518,70,0.5934,378.15,False,0.4025745213031769
16807,1,"Champions (loyal, high value)",32,5,1654.12,440,94,0.3941,566.27,False,0.1799092009663581
15005,1,"Champions (loyal, high value)",4,41,10738.75,555,493,0.1719,3075.54,False,0.0107932895421981
18198,1,"Champions (loyal, high value)",4,11,3500.79,153,48,0.7408,2753.96,False,0.0107932895421981
15144,1,"Champions (loyal, high value)",34,17,7274.89,543,121,0.181,2129.6,False,0.0107932895421981
18069,1,"Champions (loyal, high value)",52,8,3177.55,466,464,0.1233,1028.37,False,0.0520227447152137
18071,1,"Champions (loyal, high value)",74,6,1428.63,551,52,0.1358,402.23,True,0.3693560302257538
16923,1,"Champions (loyal, high value)",4,24,9963.24,494,309,0.1958,3122.43,False,0.0107932895421981
16919,1,"Champions (loyal, high value)",9,22,4584.81,294,215,0.3305,2274.0,False,0.0107932895421981
18075,1,"Champions (loyal, high value)",21,16,4442.26,315,139,0.0908,1859.56,False,0.0340737130492925
15129,1,"Champions (loyal, high value)",27,16,4533.16,427,68,0.1688,1605.0,False,0.007019704580307
15150,1,"Champions (loyal, high value)",3,5,5004.68,360,318,0.2634,1514.41,False,0.112753065675497
18102,1,"Champions (loyal, high value)",0,102,441293.98,555,310,0.1187,129170.62,False,0.0155551943928003
15081,1,"Champions (loyal, high value)",25,9,1708.97,352,65,0.0801,663.21,False,0.1365454584360122
15079,1,"Champions (loyal, high value)",29,11,3767.35,548,119,0.1026,966.32,True,0.0567597977817058
16788,1,"Champions (loyal, high value)",71,4,1648.34,487,291,0.1793,478.22,False,0.2826785266399383
18172,1,"Champions (loyal, high value)",28,39,13638.32,545,151,0.1277,4028.72,False,0.0107932895421981
16791,1,"Champions (loyal, high value)",30,12,2880.31,553,293,0.1114,796.3,False,0.0404710199683904
15023,1,"Champions (loyal, high value)",35,13,8202.5,491,385,0.1275,2549.68,False,0.0456254377961158
18173,1,"Champions (loyal, high value)",16,4,2318.36,429,31,0.3776,757.84,False,0.1849092006683349
15046,1,"Champions (loyal, high value)",11,18,4897.13,511,197,0.2223,1432.5,False,0.0107932895421981
15044,1,"Champions (loyal, high value)",24,26,12754.29,540,255,0.1009,3558.72,False,0.0155551943928003
18171,1,"Champions (loyal, high value)",55,6,1670.59,520,58,0.1342,470.8,False,0.2535876214504242
18177,1,"Champions (loyal, high value)",21,7,1589.1,541,57,0.4491,413.1,False,0.2108182966709137
15039,1,"Champions (loyal, high value)",1,73,34209.78,546,487,0.2123,10126.26,False,0.0107932895421981
15027,1,"Champions (loyal, high value)",36,8,2783.57,441,52,0.235,880.32,False,0.0523850634694099
18178,1,"Champions (loyal, high value)",36,10,5612.87,476,190,0.083,1808.84,False,0.0456254377961158
15038,1,"Champions (loyal, high value)",4,7,1121.82,242,176,0.3486,711.68,False,0.1268060944974422
15034,1,"Champions (loyal, high value)",49,11,6669.62,394,308,0.1487,2449.24,False,0.0144969932734966
15032,1,"Champions (loyal, high value)",73,8,13780.65,546,39,0.1588,3920.71,True,0.1282954573631286
15031,1,"Champions (loyal, high value)",99,11,2639.27,548,205,0.0,732.94,False,0.1799092009663581
16907,1,"Champions (loyal, high value)",51,7,1310.25,343,88,0.1155,577.39,False,0.1720462992787361
18061,1,"Champions (loyal, high value)",23,23,5560.18,552,26,0.0671,1572.92,False,0.0456254377961158
18170,1,"Champions (loyal, high value)",34,7,2201.9,517,50,0.1382,661.79,False,0.1848250269889831
15059,1,"Champions (loyal, high value)",32,14,2754.07,550,248,0.0723,760.02,False,0.0716002315282821
15078,1,"Champions (loyal, high value)",7,34,12192.93,552,98,0.1612,3532.22,False,0.0107932895421981
16905,1,"Champions (loyal, high value)",53,13,2783.15,546,105,0.2154,787.3,False,0.045987756550312
18109,1,"Champions (loyal, high value)",11,23,4325.42,343,183,0.2938,1850.79,False,0.0155551943928003
18190,1,"Champions (loyal, high value)",9,5,745.62,534,34,0.1516,195.32,True,0.3678934574127197
18116,1,"Champions (loyal, high value)",51,12,1987.14,228,303,0.2149,1070.54,False,0.0523850634694099
15073,1,"Champions (loyal, high value)",2,7,2606.57,498,109,0.3307,752.85,False,0.112753065675497
18118,1,"Champions (loyal, high value)",3,18,4596.54,198,346,0.4501,3125.93,False,0.0107932895421981
15058,1,"Champions (loyal, high value)",0,11,2296.35,470,163,0.2322,725.02,False,0.0174324771389365
16906,1,"Champions (loyal, high value)",3,6,1263.12,392,140,0.3127,419.24,False,0.2328669041395187
18144,1,"Champions (loyal, high value)",29,14,3774.9,540,49,0.2505,992.04,False,0.0303700093179941
15068,1,"Champions (loyal, high value)",73,3,863.45,438,139,0.2779,246.45,False,0.4150040745735168
18145,1,"Champions (loyal, high value)",21,9,3780.02,548,158,0.1097,1097.38,False,0.0520227447152137
18149,1,"Champions (loyal, high value)",32,6,1562.31,452,54,0.206,467.26,False,0.176962125301361
15062,1,"Champions (loyal, high value)",34,7,2411.8,427,95,0.1464,732.92,False,0.0916585557162761
18168,1,"Champions (loyal, high value)",21,15,3655.12,553,209,0.1123,1033.39,False,0.0340737130492925
15061,1,"Champions (loyal, high value)",1,109,114563.55,555,115,0.0677,32707.01,False,0.0107932895421981
15021,1,"Champions (loyal, high value)",35,6,1554.1,315,231,0.3085,688.5,False,0.0997227616608142
15164,1,"Champions (loyal, high value)",25,8,1594.05,507,223,0.1222,476.42,False,0.1770462989807129
16809,1,"Champions (loyal, high value)",25,6,1155.82,422,94,0.2968,372.65,False,0.2328669041395187
16928,1,"Champions (loyal, high value)",7,16,2272.49,491,121,0.3381,730.67,False,0.0523850634694099
17987,1,"Champions (loyal, high value)",2,5,1003.64,367,139,0.1978,390.59,True,0.2965662062168121
16726,1,"Champions (loyal, high value)",13,6,1501.58,228,117,0.1275,828.46,False,0.1365454584360122
17990,1,"Champions (loyal, high value)",53,6,1527.61,549,40,0.2061,392.93,True,0.3458887755870819
15252,1,"Champions (loyal, high value)",0,4,1663.18,428,82,0.1807,471.31,False,0.2328669041395187
14952,1,"Champions (loyal, high value)",23,28,13064.47,553,209,0.1034,3815.37,False,0.0107932895421981
15251,1,"Champions (loyal, high value)",27,12,13935.27,496,137,0.2939,4425.7,False,0.0340737130492925
17994,1,"Champions (loyal, high value)",6,10,2186.61,437,225,0.1046,619.94,False,0.057122116535902
16817,1,"Champions (loyal, high value)",2,11,2379.58,248,90,0.2818,1282.79,False,0.0155551943928003
15249,1,"Champions (loyal, high value)",13,10,5418.91,440,214,0.5243,1761.83,False,0.0456254377961158
14958,1,"Champions (loyal, high value)",2,5,850.54,553,46,0.4612,226.85,False,0.300605246424675
16945,1,"Champions (loyal, high value)",18,22,5976.34,547,195,0.1011,1739.5,False,0.007019704580307
15245,1,"Champions (loyal, high value)",4,7,3832.72,412,72,0.4534,1379.98,False,0.0340737130492925
16735,1,"Champions (loyal, high value)",56,11,5067.92,548,143,0.0863,1467.81,False,0.0555984780192375
15241,1,"Champions (loyal, high value)",0,7,2359.08,471,101,0.284,766.74,False,0.112753065675497
15240,1,"Champions (loyal, high value)",8,10,3798.79,551,108,0.1928,1017.07,False,0.007019704580307
